Zip code,1,2,3,4,5,6,7,8,9,10,11,12
1342,353972.7,356812.38,369477.8,358498.16,361521.03,366443.88,375702.72,367767.8,370691.62,366399.75,362029,348900.5
1343,345462.8,351403.78,361093.16,351818.44,354453.12,356562.7,365807.62,360395.7,364385.03,360482.28,356126.2,344236.06
1344,308760.16,315966.12,323546.16,317673.9,320002.34,322187.62,329299.25,326943.94,330388.7,329002.88,327150.2,319339.6
1346,312044.78,317419.5,325937.06,320530.62,321991.88,323812.7,330987.12,326554.2,329501.56,327852.56,326252.56,317511.3
1347,273401.94,280820.16,287469.38,284019.8,285665.72,286171.94,292088.22,289286.12,291093.9,290287.88,288000.06,284098
1349,326155.75,335000.44,344012.25,337763.44,340481.3,342091.7,349224.4,345402.56,349154.97,346652.38,343534.97,333893.2
1350,68634.28,347728.2,348654.62,343231.06,344635.5,345456.3,352124.88,351004.34,354909.06,355409.4,355668.5,353526.97
1351,281112.6,286795.38,294222.56,288046.94,289526.38,290464.3,297318.5,293210.9,295229.25,293521.2,290900.9,285568.94
1354,280981.75,286020.62,292983.7,287585.7,289121.44,289512.75,296018.9,292252.2,293819.44,292454.22,290136.25,285450.84
1355,404712.88,402238,411127.62,402593,406021.38,409354.53,417928.88,414044.75,418222.56,415770.38,413208.8,401694
1360,417710.94,410794,418587.2,407172.3,408612.84,411837.8,420141.88,414157.62,417913.38,413955.3,410251.28,395422.03
1364,312781.38,328435.38,339417.47,331652.88,334205.9,336577.3,344947.12,339682.75,344077.7,341491.62,338880.8,328051.7
1366,358727.06,358754.8,369971.2,359147.06,362269.97,366570.28,376001.44,368841.34,372141.66,366562.8,360973.12,345869.1
1367,489983.12,444450.12,437824.5,412253.84,410275.5,412530.78,419192.88,409984.25,411617.2,406175.34,401331.34,387354.53
1368,344783,349749.7,359994.88,349804.38,352042.72,355918.88,365644.5,359560.06,362824.84,357943.88,353385.56,339720.5
1370,291267.56,302180.25,312121.66,306685.12,309192.16,311249.53,318300.94,314460.3,316591.12,314533.25,312416.25,304014.94
1373,349034.84,355422.34,365154.75,356610.25,358807.97,362297.03,371851.66,366167.72,368714.75,364836.12,360311.16,349219.5
1375,340695.3,337959.1,344958.72,338850.94,339890.75,340423.94,347556.94,342107.56,344057.38,341970.28,339099.9,331146.06
1376,263859,276864.75,284684.25,280898.88,282719.62,284065.62,289542.25,286922.06,289659.38,288569.12,286818.8,281510.38
1378,403986.06,395036.8,402976.66,390806.25,393121.75,394981.3,403499.56,395743.3,399037.25,394937.28,391208.3,376059.3
1379,268262.28,277777.7,284875.88,280663.72,282409.44,282945.38,289080.44,285704.56,287689.06,286684.62,284286,280073.75
1380,360067.94,365871.16,375936,368027.28,371699.56,373556.1,382646.84,376145.5,379617.9,376799.72,373746.66,362089.53
1420,342623.44,347969.72,357285.56,348762.3,350144.88,351482.34,359588.1,353969.84,357536.3,353988.78,349848.03,339376.2
1430,360473.44,369980.03,380582.7,372057.03,375965.44,380665.38,388881.16,382926.62,385411.4,381842.88,378341.25,365959.9
1431,377946.12,375812.44,385368.06,377107.44,380431.5,383580.06,392324.16,384617.34,387091.5,382319.88,377570.62,362929.2
1432,401306.34,416668.2,427536.94,416931.12,416285.34,419274.47,428227.72,422150.72,426702.28,423557,420383.62,406393.38
1434,401116.7,418062.34,427924.3,407747.78,401281.8,401885.34,409185.06,398414.2,400818.84,396358.2,392085.66,378915.53
1436,370349.25,370770.66,380231.53,371549.03,375137.75,378826.78,387207.12,380417.56,382907.12,379001.44,374775.97,361686
1438,373397.22,371297.7,379958.78,370541.25,372703.1,376368.8,384487.88,377984.1,379444.72,374814.4,370027.4,357139.62
1440,292619.94,300267.94,308456.34,302064.25,303462.5,303509.1,310671.25,305775.16,307539,305857.62,302692.75,296317.12
1450,816268.9,757949.25,746174.7,725164.44,718390.2,721782.94,733198.6,724961.4,721133.56,712983.75,700622.5,672508.25
1451,488871.44,437727.12,433970.44,401828.66,394685.94,396040.06,402075.3,391348.38,392392.5,386359.72,381409.22,369111.53
1452,380019.78,382775.44,392398.78,380385.5,382703.8,387893.12,396404.5,388025.22,389759.47,384626.56,379127.66,364376.7
1453,330226.1,337621.25,347286.38,337485.8,339393.06,340881.3,349339.06,343085.3,346622.94,343638.72,340568,329460
1460,463303.3,438217.66,441022.12,410115.44,398233.47,400155.12,405946.38,392831.94,395808.72,387973.16,382470.62,361667.16
1462,428438.28,410856.06,413020.53,386747.1,386776.03,389168.7,398520.5,386750.03,388283.72,379828.94,372686.8,351314.16
1463,388139.75,390735.62,401689.3,393144,397308.97,401868.1,411249.03,407717.88,412597.16,410067.6,407384.06,395030.75
1464,314462.84,322099.84,331565,323281.94,325029.75,326076.72,334239.62,328428.3,330904.8,328274.12,325474,315090.88
1467,1130159.8,1194383.2,1234001.4,1242060.9,1242307.2,1248595.5,1301302.4,1357688,1439394,1559318.2,1667696.8,1760183
1468,313259.84,323233.9,332818.44,325389.34,327089.75,328169.3,336046.44,330468.03,333895.5,331312.1,328784.5,318442.28
1469,284780.34,293550.72,302068.94,297710.6,299487.1,301009.3,307478.22,303748.56,306543.3,305015.22,302768.97,296016.62
1471,451066.5,437411.56,442313.7,430928.44,431561.28,432362.38,438902.2,433012.88,434614.72,430953.25,426279.7,413554.3
1473,335384.1,343491.8,353508.12,345616.38,348025.72,350329.56,359049.88,354984.47,358125.3,354830.8,351253.56,340866.62
1474,333389.28,338613.1,349208.3,340118.2,342565.44,345172.8,354291.22,348493,353236.1,349851.84,346987,334260.3
1475,288236.38,295896.8,302653.25,298341.66,299968,300404.44,306656.6,303718.47,305962.38,305133.56,303990.8,298170.94
1501,352320.44,355867.2,364168.78,355725.88,357270.75,358248.1,366780.84,360543.5,363422.1,359663.44,354651.44,344214.88
1503,427150.62,415800.97,419737.25,390505.97,386844.2,390874.8,400097.44,388382.7,390550,382706.7,377793.75,354574.75
1504,354183.06,356583,366611.66,356726.25,359176.22,362704.62,371525.97,365228,369493.8,364717.56,359941.06,345418.2
1505,397360.66,400116.78,410271.1,401732.84,405290.1,409603.72,419262.1,415132.72,420287.12,417734.88,415184.62,402074.03
1506,292868.25,300782.5,308396.03,303089.62,304298.25,305645.7,311823.94,307611.1,309782.94,308074.28,305474,298609
1507,344303.06,349719.94,360035.97,352510.2,355423.5,360001.06,368268.75,362640.88,365401.7,362375.3,359343.3,348012.88
1508,250072.03,256706.67,261355.7,258761.98,259877.12,260489.56,264258.62,262706.5,264116.25,263994.56,263339.94,260555.47
1510,393829.8,391618.06,400236.12,389390.25,391631.88,395010.16,403837.4,394766.56,396284.56,390893.8,385519.97,370848.5
1515,329576.97,342133.94,353180.4,347245.3,348556.16,352526.56,361527.4,354546.88,357415.3,354114.6,350975.5,341356.38
1516,403392.94,397970.34,405952.25,394028.5,396482.16,398920.06,408123.7,399852.38,401915.84,396802.84,392239.22,376091.75
1518,304893.12,320147.38,331253.56,324762.88,326626.88,329733.88,337175.12,332418.2,337036.84,334650.75,331817.44,321687.66
1519,424497.6,418646.8,428619.5,418806.47,423039.03,426577.53,436542.84,432708.78,437180.7,434912.88,431748.6,419930.62
1520,415259.94,406917.03,414545.9,403261.84,405324.3,407427.1,416617.6,410369.56,414122.44,410027.88,406039.94,390720.34
1521,294891.03,301862.9,310401.75,303530.47,305129.88,305704.16,313194.3,308638.94,311484.4,309415.25,306715.8,299322.94
1522,316636.12,322228.2,331456.94,323725.22,325870.75,327445.25,334998,329717.2,333341.25,329830.7,327654.25,315954.47
1523,325006,327036.3,337499.53,326400.44,329021.22,331289.34,340333.03,332564.94,335649.97,330986.7,326217.12,312445.7
1524,458599.34,457792.84,466088.44,456583.84,458671.9,460431.38,469034.62,464075.3,466840.03,464307.53,460796.28,450232.25
1527,358722.16,362794.75,371757.44,359799.8,360936.34,363612.53,373036.62,366083.06,367899.88,363139.34,357973.8,345319.03
1529,340621.16,349227.84,359449.8,349649.84,352588.94,357455.8,367105.62,359316.62,362457.7,358212.3,354645.34,341518.1
1531,332872.56,331712.3,340300.7,331323.56,332559.8,332977.3,340603.62,333892.7,335417.75,331530.88,327386.62,316713.8
1532,425762.28,422839.75,429442.7,404642.8,391243.34,393301,398698.12,387281.56,390617.38,383837.5,378784.9,360132.88
1534,457412.44,424934.28,424133.94,392456.25,393433.22,399132.38,407460.62,396132.06,396928.06,387780.53,380295.94,357346.34
1535,299049.94,308310.62,318210.44,312101.16,314194.94,315355.66,323041.3,318249.88,320940.38,318685.06,315601.8,307992.2
1536,452651.5,434683,437214.44,405823.56,395978,398169.8,405322.56,393357.4,396695.75,389273.62,383849.88,362928.3
